GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1974,1974,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,281,281,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1975,1975,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,350,350,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1976,1976,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,406,406,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1977,1977,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,500,500,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1978,1978,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,532,532,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1979,1979,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,487,487,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1980,1980,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,525,525,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1981,1981,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,385,385,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1982,1982,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,400,400,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1983,1983,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,360,360,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1984,1984,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,606,606,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1985,1985,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,324,324,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1986,1986,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,373,373,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1987,1987,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,271,271,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1988,1988,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,143,143,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1989,1989,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,203,203,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1990,1990,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,124,124,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1991,1991,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,89,89,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1992,1992,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,140,140,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1993,1993,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,120,120,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1994,1994,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,130,130,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,94,94,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,57,57,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,63,63,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,88,88,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,70,70,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,57,57,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,33,33,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,49,49,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,58,58,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,52,52,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,44,44,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,28,28,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,55,55,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,42,42,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,19,19,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,47,47,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,38,38,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,17,17,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,35,35,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,21,21,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,22,22,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2016,2016,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,25,25,,,,,
WHS3_46,Total tetanus - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=48,,,,PUBLISHED,Published,,2017,2017,,AMR,Americas,,WB_UMI,Upper-middle-income,,PER,Peru,,,,,,,,,,,,,,,,,24,24,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,68321,68321,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,78544,78544,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,99237,99237,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,88408,88408,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,93581,93581,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,87699,87699,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,64925,64925,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,50797,50797,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,44522,44522,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,42645,42645,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,31546,31546,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,25039,25039,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,31436,31436,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,48719,48719,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,65252,65252,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,61865,61865,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,56623,56623,,,,,
WHS3_48,Malaria - number of reported confirmed cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4635,,,,PUBLISHED,Published,,2017,2017,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,55367,55367,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1980,1980,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,182,182,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1981,1981,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,245,245,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1982,1982,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,215,215,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1983,1983,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,221,221,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1984,1984,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,129,129,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1985,1985,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,67,67,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1986,1986,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,39,39,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1987,1987,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,44,44,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1988,1988,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,55,55,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1989,1989,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,16,16,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1990,1990,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,3,3,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1991,1991,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,1,1,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1992,1992,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1993,1993,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1994,1994,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
WHS3_49,Poliomyelitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=51,,,,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,,,,0,0,,,,,
